Key,Source,Context,Changes,English
perkPainToleranceRank5Desc,progression,Perk,New,"Потеря здоровья снижена на 25%.\nЖелезный подбородок: Вас нельзя оглушить."
perkParkourDesc,progression,Perk,New,"Специализируйтесь на акробатическом способе добираться туда, куда хотите, независимо от того, насколько это далеко."
perkParkourName,progression,Perk,New,"Паркур"
perkParkourRank1Desc,progression,Perk,New,"Безопасная высота падения увеличена на 1 метр."
perkParkourRank2Desc,progression,Perk,New,"Безопасная высота падения увеличена на 2 метра."
perkParkourRank3Desc,progression,Perk,New,"Безопасная высота падения увеличена на 3 метра.\nПрыжок выше на 1 метр."
perkParkourRank4Desc,progression,Perk,New,"Безопасная высота падения увеличена на 4 метра.\nВы больше не вывихиваете ноги."
perkParkourRank5Desc,progression,Perk,New,"Безопасная высота падения увеличена на 5 метров.\nnПрыжок выше на 2 метра, и вы больше не ломаете ноги."
perkPhysicianDesc,progression,Perk,new,"Лечите более рационально и изготавливайте продвинутые медикаменты."
perkPhysicianName,progression,Perk,New,"Лекарь"
perkPhysicianRank1Desc,progression,Perk,new,"Вы можете создавать медицинский бинт и гипсовую повязку."
perkPhysicianRank2Desc,progression,Perk,new,"Вы можете создавать аптечку и стероиды."
perkPhysicianRank3Desc,progression,Perk,new,"Вы можете создавать воспр. Медикаменты лечат на 25% эффективнее."
perkPhysicianRank4Desc,progression,Perk,new,"Вы можете создавать стойкокус. Медикаменты лечат на 50% эффективнее."
perkPhysicianRank5Desc,progression,Perk,new,"Чудотворец. Медикаменты лечат вдвое эффективнее. Исцеляя других, вы получаете те же эффекты."
perkRepairDesc,progression,Perk,New,"Специализируйтесь на поддержании ваших построек и снаряжении в хорошем состоянии, снижая время и количество ресурсов, затрачиваемых на ремонт."
