Key,Source,Context,Changes,English
paintingLorien,blocks,Block,New,"Painting: Lorien"
paintingNoah,blocks,Block,New,"Painting: Noah"
paintingPictureRandomHelper,blocks,Container,New,"#ИМЯ?"
paintingPictureRandomHelperDesc,blocks,Block,New,"Will spawn a random painting. No loot."
palletBlueTarpBase,blocks,Block,New,"Pallet, Blue Tarp, Base"
palletBlueTarpTile,blocks,Block,New,"Pallet, Blue Tarp, Tile"
palletBricksBase,blocks,Block,New,"Pallet, Bricks, Base"
palletBricksLoose,blocks,Block,New,"Pallet, Bricks, Loose"
palletBricksPartial1,blocks,Block,New,"Pallet, Bricks, Partial 1"
palletBricksPartial2,blocks,Block,New,"Pallet, Bricks, Partial 2"
palletBricksTile,blocks,Block,New,"Pallet, Bricks, Tile"
palletBricksTop,blocks,Block,New,"Pallet, Bricks, Top"
palletBrownBoxesBase,blocks,Block,New,"Pallet, Brown Boxes, Base"
palletBrownBoxesLoose,blocks,Block,New,"Pallet, Brown Boxes, Loose"
palletBrownBoxesTile,blocks,Block,New,"Pallet, Brown Boxes, Tile"
palletBrownBoxesTop,blocks,Block,New,"Pallet, Brown Boxes, Top"
palletEmpty,blocks,Block,New,"Empty Pallet"
palletEmptyStack,blocks,Block,New,"Empty Pallets, Full Stack"
palletWhiteBagsBase,blocks,Block,New,"Pallet, White Bags, Base"
palletWhiteBagsLoose,blocks,Block,New,"Pallet, White Bags, Loose"
palletWhiteBagsPartial1,blocks,Block,New,"Pallet, White Bags, Partial 1"
palletWhiteBagsPartial2,blocks,Block,New,"Pallet, White Bags, Partial 2"
palletWhiteBagsTile,blocks,Block,New,"Pallet, White Bags, Tile"
palletWhiteBagsTop,blocks,Block,New,"Pallet, White Bags, Top"
paperGroupDesc,blocks,Block,New,"A dense roll of paper. Most should still be good to use."
paperPillar100,blocks,Block,New,"Industrial Paper Roll 100"
paperPillar50,blocks,Block,New,"Industrial Paper Roll 50"
parkBenchA,blocks,Block,New,"Park Bench A"
parkBenchB,blocks,Block,New,"Park Bench B"
passcodeAccepted,UI,Menu,KgNone,"Passcode Accepted"
passcodeRejected,UI,Menu,KgNone,"Passcode Rejected"
passcodeRemoved,UI,Menu,KgNone,"Passcode Access Disabled"
passcodeSet,UI,Menu,KgNone,"Passcode Changed"
perkAdvancedEngineeringDesc,progression,Perk,New,"Engineer advanced items such as firearms, electrical items and traps."
perkAdvancedEngineeringName,progression,Perk,New,"Продвинутая инженерия"
perkAdvancedEngineeringRank1Desc,progression,Perk,New,"Craft workbench, table saw, crossbow, mining helmet & basic electrical components."
perkAdvancedEngineeringRank2Desc,progression,Perk,New,"Craft hunting rifle, pistol and pump shotgun, advanced electrical components, cement mixer."
perkAdvancedEngineeringRank3Desc,progression,Perk,New,"Craft SMG, AK47, sniper rifle & Magnum, electric fences, blade & dart traps. "
perkAdvancedEngineeringRank4Desc,progression,Perk,New,"Craft shotgun turret, Rocket Launcher & nailgun."
perkAdvancedEngineeringRank5Desc,progression,Perk,New,"Craft SMG turrets, chainsaw and augers. "
perkArcheryDesc,progression,Perk,New,"Master the use of bows and crossbows."
perkArcheryName,progression,Perk,New,"Стрельба из лука"
perkArcheryRank1Desc,progression,Perk,New,"10% Faster aiming with bows.\nreload and draw are 10% faster."
perkArcheryRank2Desc,progression,Perk,New,"20% Faster aiming with bows.\nreload and draw are 15% faster."
perkArcheryRank3Desc,progression,Perk,New,"30% Faster aiming with bows.\nreload and draw are 20% faster."
perkArcheryRank4Desc,progression,Perk,New,"40% Faster aiming with bows.\nreload and draw are 25% faster."
perkArcheryRank5Desc,progression,Perk,New,"50% Faster aiming with bows.\nreload and draw are 30% faster."
perkAutomaticWeaponsDesc,progression,Perk,New,"Become a commando using automatic weapons to slay your foes."
perkAutomaticWeaponsName,progression,Perk,New,"Автоматическое оружие"
perkAutomaticWeaponsRank1Desc,progression,Perk,New,"Increases fire rate for automatic weapons 15%. Reload 10% faster."
perkAutomaticWeaponsRank2Desc,progression,Perk,New,"Increases fire rate for automatic weapons 20%. Reload 15% faster."
perkAutomaticWeaponsRank3Desc,progression,Perk,New,"Increases fire rate for automatic weapons 25%. Reload 20% faster. Commando Adrenaline: Each shot scored with automatic weapons gives you 5 stamina."
perkAutomaticWeaponsRank4Desc,progression,Perk,New,"Increases fire rate for automatic weapons 30%. Reload 25% faster. Commando Adrenaline: Each shot scored with automatic weapons gives you 7 stamina."
perkAutomaticWeaponsRank5Desc,progression,Perk,New,"Increases fire rate for automatic weapons 35%. Reload 30% faster. Commando Adrenaline: Each shot scored with automatic weapons gives you 10 stamina."
perkBetterBarterDesc,progression,Perk,New,"Specialize in convincing area traders to give you a better deal and open up their secret stashes of the really good stuff."
perkBetterBarterName,progression,Perk,New,"Выгодная сделка"
perkBetterBarterRank1Desc,progression,Perk,New,"Get a 15% better deal buying and selling items."
perkBetterBarterRank2Desc,progression,Perk,New,"Get a 25% better deal buying and selling items. Traders sell higher quality and rarer items."
perkBetterBarterRank3Desc,progression,Perk,New,"Get a 35% better deal buying and selling items. Traders have better loot."
perkBetterBarterRank4Desc,progression,Perk,New,"Get a 45% better deal buying and selling items. Traders secret stash shows even better loot."
perkBetterBarterRank5Desc,progression,Perk,New,"Get a 60% better deal buying and selling items. Traders secret stash shows the best loot."
perkBlacksmithDesc,progression,Perk,New,"Specialize in constructing weapons and armor in the old way; with hide"
perkBlacksmithName,progression,Perk,New,"Молот и кузня"
perkChargingBullDesc,progression,Perk,New,"Specialize in rushing headfirst into combat, plowing through enemies and delivering bone-shattering blows on the go."
perkChargingBullName,progression,Perk,New,"Заряженный бык"
perkCharismaticNatureDesc,progression,Perk,New,"Use your charismatic nature to inspire allies."
perkCharismaticNatureName,progression,Perk,New,"Харизматичная натура"
perkCharismaticNatureRank1Desc,progression,Perk,New,"You can do it! Nearby allies get a +1 to fortitude and stamina."
perkCharismaticNatureRank2Desc,progression,Perk,New,"Team work. Block and Entity Damage are increased when near allies."
perkCharismaticNatureRank3Desc,progression,Perk,New,"Don't die on me now. While near someone who is bleeding they bleed out at half speed."
perkCharismaticNatureRank4Desc,progression,Perk,New,"A true leader Allies are so enamored with you they get +2 to fortitude and stamina when near you."
perkCharismaticNatureRank5Desc,progression,Perk,New,"People whisperer. Allies negative buffs are halved when near you."
perkCraftingDesc,progression,Perk,New,"Specialize in the art of handicraft, quickly cobbling together what you need when you need it."
perkCraftingName,progression,Perk,New,"Do-It-Yourself"
perkDaringAdventurerDesc,progression,Perk,New,"Be a daring adventurer! Get better rewards for doing quests."
perkDaringAdventurerName,progression,Perk,New,"The Отважный авантюрист"
perkDaringAdventurerRank1Desc,progression,Perk,New,"Get an additional choice for quest rewards."
perkDaringAdventurerRank2Desc,progression,Perk,New,"Get two additional choices for quest rewards."
perkDaringAdventurerRank3Desc,progression,Perk,New,"Get three additional choices for quest rewards."
perkDaringAdventurerRank4Desc,progression,Perk,New,"Get extra dukes for completing quests."
perkDaringAdventurerRank5Desc,progression,Perk,New,"You can now choose two quest rewards."
perkDeadEyeDesc,progression,Perk,New,"Specialize in taking keen aim with rifles and wasting your target with an expertly-placed bullet. One shot, one kill."
perkDeadEyeName,progression,Perk,New,"Орлиный глаз"
perkDeadEyeRank1Desc,progression,Perk,New,"10% Faster aiming with rifles. Reload 10% faster."
perkDeadEyeRank2Desc,progression,Perk,New,"20% Faster aiming with rifles. Reload 15% faster."
perkDeadEyeRank3Desc,progression,Perk,New,"30% Faster aiming with rifles. Reload 20% faster. Reduce aiming stamina use by 10%. Kill streak. Successive kills with one shot increases damage bonus by 10%, 20% to a maximum of 30%."
perkDeadEyeRank4Desc,progression,Perk,New,"40% Faster aiming with rifles. Reload 25% faster. Reduce aiming stamina use by 20%. Kill streak. Successive kills with one shot increases damage bonus by 20%, 30% to a maximum of 50%."
perkDeadEyeRank5Desc,progression,Perk,New,"50% Faster aiming with rifles. Reload 30% faster. Reduce aiming stamina use by 30%. Kill streak. Successive kills with one shot increases damage bonus by 30%, 40% to a maximum of 50%."
perkDeepCutsDesc,progression,Perk,New,"Specialize in using bladed weapons to bleed your foes dry."
perkDeepCutsName,progression,Perk,New,"Глубокие порезы"
perkDeepCutsRank1Desc,progression,Perk,New,"+20% chance to inflict bleeding damage."
perkDeepCutsRank2Desc,progression,Perk,New,"+30% chance to inflict bleeding damage."
perkDeepCutsRank3Desc,progression,Perk,New,"+40% chance to inflict bleeding damage.\n20% chance for Power attacks to bleed nearby foes.\n5% chance for Power attacks to decapitate."
perkDeepCutsRank4Desc,progression,Perk,New,"+60% chance to inflict bleeding damage.\n40% chance for Power attacks to bleed nearby foes.\n10% chance for Power attacks to decapitate."
perkDeepCutsRank5Desc,progression,Perk,New,"+100% chance to inflict bleeding damage.\n60% chance for Power attacks to bleed nearby foes.\n15% chance for Power attacks to decapitate."
perkDrunkenMasterDesc,progression,Perk,New,"Specialiize in becoming a combat savant when you get a bit of the drink in you, increasing stamina, strength, and resilience when completely sloshed."
perkDrunkenMasterName,progression,Perk,New,"Drunken Master"
perkEngineerDesc,progression,Perk,New,"Specialize in turning your ramshackle little outpost into a true base of operations, full of workstations, electricity, and automated traps."
perkEngineerName,progression,Perk,New,"Продвинутая инженерия"
perkExplosiveWeaponsDesc,progression,Perk,New,"Specialize in explosive weapons to stun, cripple and dismember your foes."
perkExplosiveWeaponsName,progression,Perk,New,"Разрывное оружие"
perkExplosiveWeaponsRank1Desc,progression,Perk,New,"Increase reload speed by 15%. 10% Faster aiming.\n50% chance to stun enemies."
perkExplosiveWeaponsRank2Desc,progression,Perk,New,"Increase reload speed by 20% .20% Faster aiming.\n100% chance to stun enemies."
perkExplosiveWeaponsRank3Desc,progression,Perk,New,"Increase reload speed by 25%. 30% Faster aiming.\n75% chance to cripple enemies."
perkExplosiveWeaponsRank4Desc,progression,Perk,New,"Increase reload speed by 30%. 40% Faster aiming.\n50% chance to dismember."
perkExplosiveWeaponsRank5Desc,progression,Perk,New,"Increase reload speed by 35%. 50% Faster aiming.\n100% chance to dismember."
perkFieldMedicDesc,progression,Perk,New,"Specialize in quickly patching up the variety of cuts, bruises, and wounds one collects in trying to fight off undead hordes. "
perkFieldMedicName,progression,Perk,New,"Field Medic"
perkFlurryOfBlowsDesc,progression,Perk,New,"Specialize in light weapons and beating the tar out of your opponents in a furious flurry of quick strikes."
perkFlurryOfBlowsName,progression,Perk,New,"Flurry of Blows"
perkFlurryOfBlowsRank1Desc,progression,Perk,New,"Melee attack speed increased by 5%"
perkFlurryOfBlowsRank2Desc,progression,Perk,New,"Melee attack speed increased by 10%"
perkFlurryOfBlowsRank3Desc,progression,Perk,New,"Melee attack speed increased by 15%. Critical Damage: 5 successive hits in a short time causes the fifth blow to do 100% extra damage."
perkFlurryOfBlowsRank4Desc,progression,Perk,New,"Melee attack speed increased by 20%. Critical Damage: 4 successive hits in a short time causes the fifth blow to do 100% extra damage."
perkFlurryOfBlowsRank5Desc,progression,Perk,New,"Melee attack speed increased by 25%. Critical Damage: 3 successive hits in a short time causes the fifth blow to do 100% extra damage."
perkFromTheShadowsDesc,progression,Perk,New,"Specialize in blending into the darkness to completely disappear in even the slightest of shadows."
perkFromTheShadowsName,progression,Perk,New,"Из тени"
perkFromTheShadowsRank1Desc,progression,Perk,New,"Hide in the shadows 15% more effectively."
perkFromTheShadowsRank2Desc,progression,Perk,New,"Hide in the shadows 30% more effectively."
perkFromTheShadowsRank3Desc,progression,Perk,New,"Hide in the shadows 45% more effectively.\nNoises from actions while hidden are muffled 40%"
perkFromTheShadowsRank4Desc,progression,Perk,New,"Hide in the shadows 60% more effectively.\nNoises from actions while hidden are muffled 40%"
perkFromTheShadowsRank5Desc,progression,Perk,New,"Hide in the shadows 75% more effectively.\nNoises from actions while hidden are completely silent."
perkFullyHydrated,progression,Perk,New,"Полностью увлажнённый"
perkFullyHydratedDesc,progression,Perk,New,"Специализируйтесь на выживании в самых сухих, суровых условиях, следя за тем, чтобы каждая последняя капля воды не пропала даром."
perkFullyHydratedRank1Desc,progression,Perk,New,"Reduce water loss by 10%.\nGain 20% more hydration from beverages."
perkFullyHydratedRank2Desc,progression,Perk,New,"Reduce water loss by 20%.\nGain 40% more hydration from beverages."
perkFullyHydratedRank3Desc,progression,Perk,New,"Reduce water loss by 30%.\nGain 60% more hydration from beverages."
perkFullyHydratedRank4Desc,progression,Perk,New,"Reduce water loss by 40%.\nGain 80% more hydration from beverages. "
perkFullyHydratedRank5Desc,progression,Perk,New,"Reduce water loss by 50%.\nGain 100% more hydration from beverages."
perkGreaseMonkeyDesc,progression,Perk,New,"Learn to build vehicles and motorized tools from junk in the wasteland!"
perkGreaseMonkeyName,progression,Perk,New,"Механик"
perkGreaseMonkeyRank1Desc,progression,Perk,New,"You can craft bicycles."
perkGreaseMonkeyRank2Desc,progression,Perk,New,"You can craft minibikes."
perkGreaseMonkeyRank3Desc,progression,Perk,New,"You can craft motorcycles."
perkGreaseMonkeyRank4Desc,progression,Perk,New,"You can craft 4x4 trucks & motorized tools."
perkGreaseMonkeyRank5Desc,progression,Perk,New,"You can craft gyrocopters."
perkGunslingerDesc,progression,Perk,New,"Settle your disputes the old way and be a gunslinger in the apocalypse."
perkGunslingerName,progression,Perk,New,"Стрелок"
perkGunslingerRank1Desc,progression,Perk,New,"Increases fire rate for hand guns by 15%. Reload them 10% faster."
perkGunslingerRank2Desc,progression,Perk,New,"Increases fire rate for hand guns by 20%. Reload them 15% faster."
perkGunslingerRank3Desc,progression,Perk,New,"Increases fire rate for hand guns by 30%. Reload them 25% faster. Critical Damage: 5 successive hits in a short time causes critical damage."
perkGunslingerRank4Desc,progression,Perk,New,"Increases fire rate for hand guns by 35%. Reload them 30% faster. Critical Damage: 4 successive hits in a short time causes the fifth blow to do 100% extra damage."
perkGunslingerRank5Desc,progression,Perk,New,"Increases fire rate for hand guns by 40%. Reload them 35% faster. Critical Damage: 4 successive hits in a short time causes the fifth blow to do 100% extra damage."
perkGunsmithDesc,progression,Perk,New,"Specialize in the fine details of crafting and maintaining firearms and ammunition."
perkGunsmithName,progression,Perk,New,"Crafting with Guns"
perkHammerForgeDesc,progression,Perk,New,"Use forges and workstations to craft better weapons and armor."
perkHammerForgeName,progression,Perk,New,"Молот и кузня"
perkHammerForgeRank1Desc,progression,Perk,New,"You can craft forges, iron tools and weapons. "
perkHammerForgeRank2Desc,progression,Perk,New,"You can craft leather & Iron Armor."
perkHammerForgeRank3Desc,progression,Perk,New,"Steel worker! You can now craft steel tools."
perkHammerForgeRank4Desc,progression,Perk,New,"You can craft military grade & steel armor."
perkHammerForgeRank5Desc,progression,Perk,New,""
perkHammerGreaseMonkeyRank1Desc,progression,Perk,New,"You can craft a bicycle."
perkHammerGreaseMonkeyRank2Desc,progression,Perk,New,"You can craft a minibike."
perkHammerGreaseMonkeyRank3Desc,progression,Perk,New,"You can craft a motorcycle."
perkHammerGreaseMonkeyRank4Desc,progression,Perk,New,"You can craft a 4x4 truck."
perkHammerGreaseMonkeyRank5Desc,progression,,,"You can craft a gyro copter."
perkHandcraftDesc,progression,Perk,New,"Specialize in manufacturing and maintaining items and equipment in the field using nothing but your own two hands."
perkHandcraftName,progression,Perk,New,""
perkHeadshotDesc,progression,Perk,New,"Specialize in cranial carnage as you pop enemy melons like, well, melons."
perkHeadshotName,progression,Perk,New,"Один выстрел - один труп!"
